student_id,student_name,gender,department,graduation_year,cgpa,backlogs,internships,projects,certifications,aptitude_score,communication_score,placed,company,Company,role,salary,salary_bucket,skills
20141,Aryan Gupta,Male,CSE,2021,7.27,1,1,2,1,98,61,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Python, Node.js, Data Structures, Communication, Java"
20142,Shaurya Singh,Male,CSE,2021,7.18,1,0,2,2,76,54,TRUE,Freshworks,Freshworks,SDE-1,9.68,6-10,"Problem Solving, Git, Algorithms, Communication, Data Structures, Go"
20143,Krishna Yadav,Male,CSE,2021,8.36,0,0,3,2,64,52,FALSE,Not Placed,Not Placed,,0,0,"C++, Communication, Problem Solving, Data Structures, Algorithms, JavaScript"
20144,Karan Verma,Male,CSE,2021,6.95,0,1,3,0,60,76,FALSE,Not Placed,Not Placed,,0,0,"Git, Algorithms, Java, Communication, TypeScript, Pandas"
20145,Krishna Kumar,Male,CSE,2021,7.04,0,1,1,1,52,66,TRUE,Morgan Stanley,Morgan Stanley,SDE-1,18.25,10-20,"Algorithms, Git, Pandas, Data Structures, Python, TypeScript"
20146,Aryan Saxena,Female,CSE,2021,9.37,0,2,4,1,66,72,TRUE,NVIDIA,NVIDIA,SDE-1,24.35,20+,"Communication, Data Structures, Problem Solving, Algorithms, TypeScript, Pandas"
20147,Meera Saxena,Female,CSE,2021,9.63,0,2,1,0,78,64,TRUE,Freshworks,Freshworks,Data Analyst,15.75,10-20,"Docker, Python, Rust, Data Structures, Git, Pandas"
20148,Nisha Yadav,Male,CSE,2021,9.96,0,0,1,1,73,80,TRUE,Amazon,Amazon,Consultant,22.14,20+,"Data Structures, Communication, Python, Git, JavaScript, Algorithms"
20149,Vivaan Singh,Male,CSE,2021,8.38,0,0,2,1,67,74,TRUE,Flipkart,Flipkart,Business Analyst,15.81,10-20,"Java, SQL, Problem Solving, JavaScript, Communication, Pandas"
20150,Diya Gupta,Male,CSE,2021,6.14,0,2,1,2,71,65,TRUE,Deloitte,Deloitte,System Engineer,11.45,10-20,"Data Structures, Rust, CSS, Algorithms, Git, Docker"
20151,Pooja Mehta,Male,CSE,2021,8.89,0,0,1,2,68,56,TRUE,Morgan Stanley,Morgan Stanley,Cybersecurity Analyst,23.22,20+,"Pandas, Data Structures, Algorithms, Git, JavaScript, TypeScript"
20152,Riya Saxena,Male,CSE,2021,8.1,0,2,2,1,57,87,TRUE,Zomato,Zomato,DevOps Engineer,14.17,10-20,"Algorithms, Communication, Docker, Azure, Pandas, Problem Solving"
20153,Riya Agarwal,Male,CSE,2021,8.24,0,1,0,0,71,49,TRUE,Deloitte,Deloitte,Cloud Engineer,12.35,10-20,"Data Structures, Python, Algorithms, Git, Azure, Docker"
20154,Aisha Bhatia,Female,CSE,2021,7.49,0,1,2,1,64,57,TRUE,Samsung,Samsung,Cloud Engineer,11.35,10-20,"CI/CD, Data Structures, Problem Solving, Algorithms, Communication, Docker"
20155,Harsh Malhotra,Male,CSE,2021,9.63,0,2,4,2,73,78,TRUE,PwC,PwC,Machine Learning Engineer,18.11,10-20,"NumPy, Git, Data Structures, scikit-learn, C++, Python"
20156,Karan Verma,Male,CSE,2021,7.33,0,0,2,1,93,62,TRUE,HCL Technologies,HCL Technologies,System Engineer,10.63,10-20,"Communication, C, Algorithms, React, Problem Solving, Data Structures"
20157,Diya Saxena,Female,CSE,2021,7.44,0,0,1,0,68,71,TRUE,IBM,IBM,Cybersecurity Analyst,11.77,10-20,"Git, SQL, Data Structures, JavaScript, Communication, Algorithms"
20158,Aarav Bhatia,Male,CSE,2021,8.81,0,2,1,1,58,79,TRUE,PhonePe,PhonePe,Software Engineer,12.57,10-20,"Algorithms, Communication, C, Git, Data Structures, Java"
20159,Meera Sharma,Male,CSE,2021,9.39,0,0,1,0,74,65,TRUE,Freshworks,Freshworks,Software Engineer,13.27,10-20,"Next.js, Java, Algorithms, Git, Data Structures"
20160,Ananya Singh,Male,CSE,2021,6.85,0,1,1,4,68,81,TRUE,Goldman Sachs,Goldman Sachs,Software Engineer,28.89,20+,"C++, Communication, Algorithms, TypeScript, Data Structures, Git"
20161,Vivaan Chopra,Male,CSE,2021,9.41,0,1,2,3,88,81,TRUE,HCL Technologies,HCL Technologies,Cybersecurity Analyst,16.12,10-20,"Communication, Pandas, Git, Problem Solving, Java, SQL"
20162,Karan Malhotra,Male,CSE,2021,6.07,0,1,2,1,91,64,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, SQL, JavaScript, Pandas, Communication, Data Structures"
20163,Rohan Verma,Male,CSE,2021,5.8,0,0,2,0,86,66,TRUE,PhonePe,PhonePe,Cybersecurity Analyst,7.23,6-10,"Data Structures, Java, Problem Solving, SQL, NoSQL, Communication"
20164,Vikas Singh,Male,CSE,2021,7.48,0,0,1,0,67,68,FALSE,Not Placed,Not Placed,,0,0,"Next.js, Git, Algorithms, Rust, JavaScript, Data Structures"
20165,Vikas Sharma,Female,CSE,2021,9.38,0,3,4,2,64,44,TRUE,Bosch,Bosch,Consultant,16.91,10-20,"Data Structures, SQL, Problem Solving, Git, Rust, Communication"
20166,Vivaan Singh,Male,CSE,2021,6.7,0,1,2,1,65,67,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Problem Solving, HTML, TypeScript, Communication, Git"
20167,Myra Gupta,Male,CSE,2021,8.72,1,0,3,0,68,76,TRUE,Freshworks,Freshworks,System Engineer,13.91,10-20,"C++, Data Structures, C, Problem Solving, Algorithms, Communication"
20168,Meera Patel,Male,CSE,2021,9.03,0,0,2,2,78,64,TRUE,PhonePe,PhonePe,Data Analyst,13.1,10-20,"Problem Solving, Algorithms, Communication, Git, Data Structures, Rust"
20169,Kabir Chopra,Male,CSE,2021,8.3,0,0,5,1,90,70,TRUE,NVIDIA,NVIDIA,Cloud Engineer,20.53,20+,"Git, AWS, Communication, Algorithms, Kubernetes, TypeScript"
20170,Meera Singh,Male,CSE,2021,7.26,0,0,1,0,77,60,TRUE,MuSigma,MuSigma,Machine Learning Engineer,8.19,6-10,"Git, scikit-learn, Kubernetes, Go, NumPy, Python"
20171,Aditya Agarwal,Male,CSE,2021,6.37,0,1,2,2,74,56,TRUE,Deloitte,Deloitte,DevOps Engineer,8.88,6-10,"Algorithms, AWS, Problem Solving, Data Structures, Kubernetes, Communication"
20172,Myra Verma,Male,CSE,2021,7.59,1,2,2,1,74,66,TRUE,PhonePe,PhonePe,Data Analyst,10.19,10-20,"SQL, Docker, Python, Git, Go, Algorithms"
20173,Aryan Kapoor,Male,CSE,2021,6.04,0,1,1,1,66,57,TRUE,Morgan Stanley,Morgan Stanley,Machine Learning Engineer,15.31,10-20,"scikit-learn, Python, Algorithms, Keras, C++, Hadoop"
20174,Diya Yadav,Male,CSE,2021,8.38,0,2,1,1,69,75,TRUE,MuSigma,MuSigma,DevOps Engineer,10.53,10-20,"CI/CD, Rust, AWS, Data Structures, Algorithms, GCP"
20175,Myra Jain,Female,CSE,2021,6.52,0,1,3,1,72,75,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,19.26,10-20,"Data Structures, Next.js, Algorithms, Problem Solving, Rust, Git"
20176,Meera Singh,Female,CSE,2021,9.77,0,0,3,2,48,72,TRUE,Accenture,Accenture,SDE-1,11.69,10-20,"C, Python, Data Structures, Git, Communication, Problem Solving"
20177,Nisha Saxena,Male,CSE,2021,7.65,0,1,1,2,49,85,TRUE,Google,Google,Software Engineer,18.98,10-20,"Pandas, Algorithms, Python, Data Structures, C++, Communication"
20178,Riya Verma,Female,CSE,2021,8.44,1,2,1,1,76,68,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Git, TypeScript, Data Structures"
20179,Aarav Sharma,Other,CSE,2021,6.41,0,0,1,1,64,90,TRUE,PwC,PwC,Cloud Engineer,7.48,6-10,"Git, C, GCP, Data Structures, Communication, Algorithms"
20180,Aadhya Saxena,Male,CSE,2021,7,0,1,1,3,42,53,FALSE,Not Placed,Not Placed,,0,0,"Rust, Data Structures, Pandas, Algorithms, TypeScript, Git"
20181,Rohan Sharma,Male,CSE,2021,8.54,0,0,1,1,58,79,TRUE,Zoho,Zoho,Consultant,15.28,10-20,"Go, Communication, TypeScript, Algorithms, Git, Data Structures"
20182,Vivaan Patel,Male,CSE,2021,9.43,0,0,0,1,69,55,TRUE,Zoho,Zoho,DevOps Engineer,17.7,10-20,"Algorithms, Docker, Data Structures, GCP, Git, TypeScript"
20183,Diya Bhatia,Male,CSE,2021,9.37,0,1,1,3,68,62,TRUE,Morgan Stanley,Morgan Stanley,Software Engineer,24.4,20+,"Data Structures, C++, Algorithms, Docker, Git, Java"
20184,Vivaan Patel,Male,CSE,2021,7.63,0,0,2,2,59,51,FALSE,Not Placed,Not Placed,,0,0,"Communication, Python, Data Structures, Java, Problem Solving, Algorithms"
20185,Ira Singh,Male,CSE,2021,9.62,0,1,1,0,69,57,TRUE,Freshworks,Freshworks,Cloud Engineer,14.38,10-20,"Go, Algorithms, Data Structures, Git, Docker, Kubernetes"
20186,Riya Mehta,Male,CSE,2021,6.75,0,1,2,0,67,69,TRUE,Zoho,Zoho,Software Engineer,10.39,10-20,"Problem Solving, Data Structures, Communication, Git, Algorithms, Java"
20187,Vikas Kapoor,Male,CSE,2021,6.28,0,0,2,1,65,66,FALSE,Not Placed,Not Placed,,0,0,"Rust, Git, Algorithms, Communication, Problem Solving, Data Structures"
20188,Karan Gupta,Female,CSE,2021,8.66,0,1,2,1,80,46,TRUE,Deloitte,Deloitte,System Engineer,14.49,10-20,"TypeScript, Communication, Problem Solving, JavaScript, Data Structures, Git"
20189,Ritu Singh,Male,CSE,2021,6.4,1,2,3,2,66,59,TRUE,Byju's,Byju's,Business Analyst,12.61,10-20,"Problem Solving, Pandas, Data Structures, TypeScript, C++, Communication"
20190,Vikas Malhotra,Male,CSE,2021,8.67,0,1,0,4,42,66,TRUE,JP Morgan,JP Morgan,Business Analyst,21.93,20+,"Algorithms, C++, Pandas, Data Structures, SQL, Go"
20191,Harsh Bhatia,Male,CSE,2021,5.9,0,2,2,1,70,49,TRUE,Capgemini,Capgemini,SDE-1,8.42,6-10,"Communication, Algorithms, C++, Git, Data Structures, Problem Solving"
20192,Rohan Chopra,Female,CSE,2021,9.69,0,2,2,1,80,70,TRUE,Adobe,Adobe,Consultant,19.13,10-20,"JavaScript, Problem Solving, Git, Algorithms, TypeScript, Communication"
20193,Kabir Saxena,Female,CSE,2021,9.49,1,0,4,1,76,69,TRUE,Amazon,Amazon,Software Engineer,21.02,20+,"Communication, JavaScript, Problem Solving, Git, Java, Data Structures"
20194,Meera Jain,Male,CSE,2021,5.8,0,1,2,0,71,59,TRUE,Samsung,Samsung,System Engineer,9.17,6-10,"Algorithms, Problem Solving, Data Structures, C++, Communication, Rust"
20195,Riya Verma,Male,CSE,2021,8.59,0,1,1,1,80,81,TRUE,Amazon,Amazon,Data Analyst,20.08,20+,"Algorithms, Communication, Java, Pandas, Git, SQL"
20196,Navya Kumar,Male,CSE,2021,6.52,1,1,2,1,60,64,FALSE,Not Placed,Not Placed,,0,0,"C++, Algorithms, Data Structures, Problem Solving, TypeScript, Communication"
20197,Kabir Sharma,Male,CSE,2021,9.6,0,1,4,1,60,37,TRUE,Capgemini,Capgemini,Consultant,14.42,10-20,"Communication, Data Structures, Python, HTML, Problem Solving, Algorithms"
20198,Aadhya Bhatia,Male,CSE,2021,8.84,0,3,1,1,59,91,TRUE,Google,Google,Cloud Engineer,21.75,20+,"Git, Data Structures, Docker, AWS, Communication, Kubernetes"
20199,Aditya Malhotra,Male,CSE,2021,8.9,3,0,4,0,54,73,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Data Structures, C++, Problem Solving, Git, HTML"
20200,Vikas Kapoor,Male,CSE,2021,5.75,0,0,3,1,63,65,TRUE,Goldman Sachs,Goldman Sachs,Machine Learning Engineer,29.22,20+,"Keras, Git, TypeScript, Spark, Problem Solving, Python"
20201,Raman Sharma,Male,CSE,2021,5.99,0,1,2,0,63,80,FALSE,Not Placed,Not Placed,,0,0,"Communication, Git, Data Structures, SQL, Go, Algorithms"
20202,Aryan Bhatia,Female,CSE,2021,6.2,1,0,2,1,93,70,TRUE,Accenture,Accenture,Machine Learning Engineer,6.82,6-10,"Python, PyTorch, Data Structures, Algorithms, Communication, TensorFlow"
20203,Aryan Sharma,Male,CSE,2021,9.93,0,0,4,0,69,84,TRUE,Goldman Sachs,Goldman Sachs,SDE-1,24.43,20+,"C, Problem Solving, Express, Python, Data Structures, Git"
20204,Saanvi Saxena,Male,CSE,2021,5.97,0,0,1,0,71,65,TRUE,Oracle,Oracle,SDE-1,5.53,3-6,"C, JavaScript, Data Structures, Algorithms, Git"
20205,Aarav Mehta,Male,CSE,2021,9.76,0,1,1,1,80,100,TRUE,Deloitte,Deloitte,Business Analyst,15.92,10-20,"Pandas, Python, SQL, Data Structures, JavaScript, Communication"
20206,Aarav Agarwal,Male,CSE,2021,6.39,0,0,1,1,67,73,TRUE,Amazon,Amazon,System Engineer,14.42,10-20,"TypeScript, Algorithms, Go, Git, Data Structures, Communication"
20207,Diya Gupta,Female,CSE,2021,6.6,1,0,2,0,64,72,TRUE,Paytm,Paytm,Data Analyst,11.25,10-20,"Problem Solving, Rust, SQL, Pandas, C, Git"
20208,Vivaan Kapoor,Male,CSE,2021,9.02,1,1,4,1,100,75,TRUE,Byju's,Byju's,Consultant,18.65,10-20,"Pandas, C++, Data Structures, Communication, Express, Algorithms"
20209,Harsh Jain,Female,CSE,2021,8.22,0,1,2,1,74,62,TRUE,Goldman Sachs,Goldman Sachs,Data Analyst,19.85,10-20,"Git, Problem Solving, Pandas, Algorithms, Rust, Communication"
20210,Aditya Chopra,Female,CSE,2021,6.36,0,0,1,0,61,61,FALSE,Not Placed,Not Placed,,0,0,"C, Go, Algorithms, Git, Data Structures"
20211,Ritu Gupta,Other,CSE,2021,8.58,0,0,0,1,61,60,TRUE,Cognizant,Cognizant,Machine Learning Engineer,13.09,10-20,"PyTorch, Python, Spark, Algorithms, Data Structures, scikit-learn"
20212,Krishna Gupta,Female,CSE,2021,9.37,0,1,3,1,49,61,TRUE,Google,Google,Cloud Engineer,22.57,20+,"Communication, Docker, Algorithms, Data Structures, Git, TypeScript"
20213,Nisha Singh,Male,CSE,2021,7.03,0,1,3,1,50,68,TRUE,Paytm,Paytm,Software Engineer,12.67,10-20,"C, CSS, Problem Solving, Communication, Algorithms, Git"
20214,Rohan Saxena,Male,CSE,2021,7.28,0,1,3,4,61,79,TRUE,Zomato,Zomato,Data Analyst,15.73,10-20,"Rust, Pandas, SQL, Data Structures, Git, C++"
20215,Ritu Jain,Male,CSE,2021,6.38,0,1,1,0,58,70,TRUE,Amazon,Amazon,Cloud Engineer,13.05,10-20,"AWS, Data Structures, Docker, Pandas, Algorithms, Git"
20216,Devansh Patel,Other,CSE,2021,8.68,0,1,1,0,64,64,TRUE,Infosys,Infosys,System Engineer,11.31,10-20,"Python, Algorithms, Data Structures, Git, TypeScript"
20217,Ishaan Kapoor,Female,CSE,2021,8.08,1,0,2,0,76,74,FALSE,Not Placed,Not Placed,,0,0,"TensorFlow, Python, Problem Solving, Communication, Algorithms, Git"
20218,Harsh Malhotra,Female,CSE,2021,6.28,0,0,2,1,79,63,TRUE,Paytm,Paytm,Data Analyst,12.84,10-20,"SQL, Algorithms, Git, Pandas, Data Structures, Communication"
20219,Arjun Gupta,Male,CSE,2021,5.62,0,0,5,2,58,49,TRUE,Cognizant,Cognizant,DevOps Engineer,5.63,3-6,"Git, Go, GCP, Problem Solving, AWS, Algorithms"
20220,Meera Chopra,Female,CSE,2021,9.03,0,0,2,0,57,59,TRUE,IBM,IBM,Machine Learning Engineer,13.44,10-20,"Python, Java, Algorithms, PyTorch, Problem Solving, Communication"
20221,Vivaan Kumar,Other,CSE,2021,6.04,0,0,5,1,66,60,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, TypeScript, Git, Data Structures, Communication, Java"
20222,Navya Patel,Male,CSE,2021,5.55,1,2,2,2,66,49,TRUE,Google,Google,DevOps Engineer,13.23,10-20,"Algorithms, Communication, Kubernetes, AWS, Git, GCP"
20223,Rohan Chopra,Male,CSE,2021,7.04,0,1,0,1,66,74,TRUE,IBM,IBM,System Engineer,13.3,10-20,"Git, C, Algorithms, Data Structures, Communication, C++"
20224,Aryan Patel,Male,CSE,2021,9.73,0,0,2,2,51,60,TRUE,Paytm,Paytm,System Engineer,19.12,10-20,"Data Structures, Git, Java, TypeScript, Algorithms, Problem Solving"
20225,Karan Kapoor,Male,CSE,2021,8.6,0,1,2,1,71,66,TRUE,Morgan Stanley,Morgan Stanley,Data Analyst,20.9,20+,"Algorithms, Git, SQL, Rust, Data Structures, Problem Solving"
20226,Diya Singh,Male,CSE,2021,5.69,0,3,1,0,70,77,TRUE,Accenture,Accenture,System Engineer,8.51,6-10,"C, Communication, Node.js, Data Structures, Pandas, Algorithms"
20227,Pooja Malhotra,Male,CSE,2021,9.56,0,0,5,3,58,74,TRUE,Infosys,Infosys,Consultant,12.84,10-20,"JavaScript, Git, Data Structures, Python, Problem Solving, Algorithms"
20228,Saanvi Saxena,Male,CSE,2021,6.94,2,1,3,3,41,63,TRUE,Byju's,Byju's,Machine Learning Engineer,10.09,10-20,"Git, Data Structures, Go, Python, scikit-learn, Spark"
20229,Vikas Chopra,Other,CSE,2021,5.74,0,1,3,0,77,74,TRUE,Byju's,Byju's,Consultant,11.38,10-20,"Problem Solving, Git, Data Structures, Go, Communication, Algorithms"
20230,Vikas Chopra,Female,CSE,2021,8.94,0,1,2,0,53,72,TRUE,Morgan Stanley,Morgan Stanley,Data Analyst,22.51,20+,"Communication, Algorithms, Git, Data Structures, Pandas, SQL"
20231,Rohan Mehta,Male,CSE,2021,5.83,0,1,1,1,65,72,TRUE,Bosch,Bosch,Cybersecurity Analyst,9.33,6-10,"Rust, SQL, Git, Pandas, Data Structures, Algorithms"
20232,Karan Singh,Other,CSE,2021,5.57,1,1,2,3,67,76,TRUE,TCS,TCS,SDE-1,7.33,6-10,"Problem Solving, Pandas, Data Structures, Algorithms, C++, JavaScript"
20233,Vivaan Mehta,Female,CSE,2021,9.7,0,0,1,1,56,69,TRUE,Oracle,Oracle,Data Analyst,13.6,10-20,"SQL, Git, Rust, Pandas, Data Structures, C"
20234,Ritu Gupta,Male,CSE,2021,9.9,0,0,2,1,71,65,TRUE,Capgemini,Capgemini,Data Analyst,15.97,10-20,"C, Git, Pandas, SQL, Problem Solving, Algorithms"
20235,Kabir Saxena,Male,CSE,2021,7.8,1,1,2,1,83,74,TRUE,Google,Google,Software Engineer,20.72,20+,"NumPy, C++, Python, Pandas, Git, Algorithms"
20236,Aryan Kapoor,Male,CSE,2021,8.36,0,0,4,1,64,66,TRUE,Bosch,Bosch,Data Analyst,13.47,10-20,"JavaScript, C, Pandas, Data Structures, SQL, Algorithms"
20237,Devansh Chopra,Male,CSE,2021,6.29,0,1,0,0,67,73,TRUE,Swiggy,Swiggy,DevOps Engineer,8.32,6-10,"Kubernetes, Communication, Data Structures, Git, Algorithms, Go"
20238,Pooja Singh,Male,CSE,2021,9.07,1,1,5,1,56,58,FALSE,Not Placed,Not Placed,,0,0,"Problem Solving, Go, Data Structures, Communication, Git, TypeScript"
20239,Myra Yadav,Male,CSE,2021,5.71,0,0,2,2,64,50,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Problem Solving, Git, Algorithms, Go, Rust"
20240,Diya Agarwal,Female,CSE,2021,6.79,0,1,1,0,63,67,TRUE,Goldman Sachs,Goldman Sachs,Cloud Engineer,17.31,10-20,"Git, GCP, Data Structures, Jenkins, AWS, Rust"
20241,Raman Yadav,Male,CSE,2021,9.26,1,2,2,1,71,43,TRUE,Goldman Sachs,Goldman Sachs,Cybersecurity Analyst,24.97,20+,"Data Structures, Pandas, SQL, Problem Solving, Communication, Git"
20242,Devansh Yadav,Male,CSE,2021,8.79,0,0,1,1,73,60,TRUE,Cognizant,Cognizant,Cloud Engineer,15.23,10-20,"Kubernetes, CI/CD, AWS, Data Structures, Algorithms, Python"
20243,Aisha Chopra,Male,CSE,2021,6.51,0,2,3,0,56,90,TRUE,JP Morgan,JP Morgan,Machine Learning Engineer,15.95,10-20,"Communication, Git, NumPy, Algorithms, C++, Keras"
20244,Saanvi Jain,Female,CSE,2021,5.55,0,2,2,0,64,58,TRUE,PwC,PwC,Cloud Engineer,7.68,6-10,"Algorithms, Docker, Jenkins, Rust, Problem Solving, Git"
20245,Rohan Mehta,Male,CSE,2021,9.67,0,0,2,1,64,72,TRUE,IBM,IBM,System Engineer,17.42,10-20,"Problem Solving, Algorithms, Git, TypeScript, Data Structures, Communication"
20246,Ira Yadav,Male,CSE,2021,8.31,0,1,1,0,80,53,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Data Structures, Git, Java, HTML, Go"
20247,Saanvi Agarwal,Male,CSE,2021,7.3,0,0,1,0,54,55,FALSE,Not Placed,Not Placed,,0,0,"Java, Data Structures, Git, TypeScript, React, Algorithms"
20248,Simran Saxena,Male,CSE,2021,6.6,1,0,3,1,78,48,TRUE,Deloitte,Deloitte,DevOps Engineer,8.79,6-10,"Data Structures, Git, Problem Solving, Go, Azure, scikit-learn"
20249,Harsh Kumar,Male,CSE,2021,7.39,1,1,3,0,59,68,FALSE,Not Placed,Not Placed,,0,0,"TypeScript, Data Structures, Rust, Communication, Algorithms, Git"
20250,Aisha Sharma,Male,CSE,2021,7.25,0,0,2,1,58,77,TRUE,Bosch,Bosch,SDE-1,9.53,6-10,"Communication, Data Structures, Problem Solving, Algorithms, Rust, Git"
20251,Arjun Kapoor,Male,CSE,2021,8.03,0,0,1,1,74,59,TRUE,Morgan Stanley,Morgan Stanley,Business Analyst,20.6,20+,"JavaScript, Data Structures, Pandas, Git, C, Algorithms"
20252,Shaurya Sharma,Male,CSE,2021,7.9,1,2,1,0,59,63,TRUE,IBM,IBM,Business Analyst,15.26,10-20,"Data Structures, Java, Rust, SQL, Algorithms, Git"
20253,Pooja Malhotra,Male,CSE,2021,6.01,0,2,1,2,50,81,TRUE,Flipkart,Flipkart,Cybersecurity Analyst,13.04,10-20,"Git, Communication, C, Pandas, Go, SQL"
20254,Riya Patel,Male,CSE,2021,6.29,0,1,2,1,58,67,TRUE,Google,Google,Software Engineer,25.1,20+,"Java, Algorithms, Problem Solving, Data Structures, Git, Pandas"
20255,Aisha Bhatia,Male,CSE,2021,8.27,0,0,2,0,72,81,FALSE,Not Placed,Not Placed,,0,0,"C, Problem Solving, Data Structures, Communication, Algorithms, Git"
20256,Aadhya Agarwal,Male,CSE,2021,9.95,0,0,3,2,60,78,TRUE,Amazon,Amazon,System Engineer,23.08,20+,"Express, Git, Communication, JavaScript, Problem Solving, Data Structures"
20257,Kabir Saxena,Male,CSE,2021,5.78,0,1,2,0,70,67,TRUE,Wipro,Wipro,System Engineer,8.63,6-10,"C, Communication, C++, Algorithms, Git, Problem Solving"
20258,Saanvi Agarwal,Male,CSE,2021,8.33,0,0,1,2,83,80,TRUE,Goldman Sachs,Goldman Sachs,Consultant,20.98,20+,"Pandas, Algorithms, React, Go, Git, Data Structures"
20259,Arjun Verma,Male,CSE,2021,9.25,0,2,1,0,70,84,TRUE,MuSigma,MuSigma,Cloud Engineer,12.98,10-20,"Java, GCP, Git, Communication, Docker, Algorithms"
20260,Karan Bhatia,Male,CSE,2021,8.46,0,1,1,0,81,74,TRUE,Morgan Stanley,Morgan Stanley,Data Analyst,20.68,20+,"Spark, Algorithms, JavaScript, Data Structures, Communication, SQL"
20261,Navya Sharma,Female,CSE,2021,6.47,0,2,1,2,49,64,TRUE,JP Morgan,JP Morgan,System Engineer,16.84,10-20,"Data Structures, Git, Python, Java, Algorithms, SQL"
20262,Shaurya Kumar,Male,CSE,2021,9.26,0,1,3,1,60,63,TRUE,NVIDIA,NVIDIA,SDE-1,22.23,20+,"Data Structures, Algorithms, C++, Git, JavaScript, Communication"
20263,Vikas Kumar,Male,CSE,2021,7.17,0,1,3,2,52,81,TRUE,Freshworks,Freshworks,Data Analyst,10.6,10-20,"Python, Problem Solving, C++, Data Structures, Pandas, SQL"
20264,Raman Malhotra,Male,CSE,2021,8.27,0,0,2,0,57,67,TRUE,Deloitte,Deloitte,Machine Learning Engineer,11.3,10-20,"Algorithms, Python, Java, Data Structures, scikit-learn, PyTorch"
20265,Ananya Yadav,Male,CSE,2021,6.35,0,1,3,0,69,54,TRUE,Goldman Sachs,Goldman Sachs,Business Analyst,15.36,10-20,"Data Structures, Rust, SQL, Algorithms, Pandas, Communication"
20266,Harsh Bhatia,Male,CSE,2021,7.42,0,1,1,1,98,76,TRUE,Deloitte,Deloitte,SDE-1,12.11,10-20,"SQL, Data Structures, Python, Algorithms, Java, Communication"
20267,Diya Malhotra,Female,CSE,2021,6.79,0,0,1,1,52,60,TRUE,Paytm,Paytm,System Engineer,13.23,10-20,"Data Structures, Git, Algorithms, C, Java"
20268,Ritu Patel,Male,CSE,2021,6.98,1,1,3,2,54,62,FALSE,Not Placed,Not Placed,,0,0,"TypeScript, Node.js, Go, Algorithms, Communication, Pandas"
20269,Vivaan Sharma,Male,CSE,2021,6.71,0,1,3,0,58,68,TRUE,Google,Google,Cloud Engineer,15.31,10-20,"Kubernetes, Jenkins, Azure, Communication, Docker, Algorithms"
20270,Krishna Mehta,Female,CSE,2021,5.79,0,1,2,0,68,81,FALSE,Not Placed,Not Placed,,0,0,"Algorithms, Communication, TypeScript, Git, Problem Solving, Data Structures"
20271,Riya Sharma,Male,CSE,2021,8.57,0,0,3,1,98,60,TRUE,Zomato,Zomato,Consultant,17.02,10-20,"Problem Solving, Data Structures, Python, JavaScript, Communication, Algorithms"
20272,Devansh Verma,Male,CSE,2021,9.23,0,1,1,1,72,67,TRUE,Zoho,Zoho,System Engineer,16.35,10-20,"Data Structures, Java, Express, Algorithms, Git, Docker"
20273,Aarav Verma,Male,CSE,2021,8.09,0,0,1,2,81,51,FALSE,Not Placed,Not Placed,,0,0,"Data Structures, Git, Go, JavaScript, Algorithms"
20274,Ritu Jain,Male,CSE,2021,9.75,0,0,1,1,72,72,TRUE,Deloitte,Deloitte,SDE-1,15.79,10-20,"Git, Communication, Rust, Algorithms, Data Structures, Java"
20275,Diya Kumar,Male,CSE,2021,8.84,0,2,5,0,76,73,TRUE,Morgan Stanley,Morgan Stanley,Data Analyst,34.95,20+,"C++, Git, Algorithms, SQL, Communication, Problem Solving"
20276,Arjun Malhotra,Female,CSE,2021,5.68,0,2,4,0,74,75,TRUE,Swiggy,Swiggy,Data Analyst,8.51,6-10,"Git, Communication, Go, SQL, Algorithms, Data Structures"
20277,Ritu Verma,Male,CSE,2021,7.77,3,0,1,1,57,69,FALSE,Not Placed,Not Placed,,0,0,"Git, TypeScript, Data Structures, React, Algorithms, C++"
20278,Vikas Sharma,Male,CSE,2021,8.22,1,1,1,0,65,86,TRUE,Amazon,Amazon,Cloud Engineer,17.73,10-20,"Communication, Python, Data Structures, Azure, AWS, SQL"
